Market,Customer,Business Segment,Category,Model,Color,SalesDate,SalesPeriod,ListPrice,UnitPrice,OrderQty,Sales Amount
Southeast,Leading Bike Distributors,Bikes,Road Bikes,Road-350-W,Yellow,8/24/2009,8/1/2009,1701,1021,2,2041
Southeast,Bike Products and Accessories,Accessories,Tires and Tubes,Patch kit,,8/17/2009,8/1/2009,2,1,3,4
Southeast,Bike Products and Accessories,Components,Saddles,LL Mountain Seat/Saddle 2,,8/16/2009,8/1/2009,27,16,1,16
Southwest,Social Activities Club,Bikes,Road Bikes,Road-750,Black,8/1/2009,8/1/2009,540,324,1,324
Southeast,Noiseless Gear Company,Components,Mountain Frames,LL Mountain Frame,Black,8/2/2009,8/1/2009,250,150,2,300
Southeast,Noiseless Gear Company,Components,Mountain Frames,ML Mountain Frame-W,Silver,8/1/2009,8/1/2009,364,218,1,218
Southeast,Noiseless Gear Company,Components,Handlebars,HL Mountain Handlebars,,8/3/2009,8/1/2009,120,72,2,144
Southeast,Noiseless Gear Company,Components,Mountain Frames,LL Mountain Frame,Black,8/11/2009,8/1/2009,250,150,3,450
Southeast,Noiseless Gear Company,Components,Saddles,ML Mountain Seat/Saddle 2,,8/12/2009,8/1/2009,39,23,1,23
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-400-W,Silver,8/15/2009,8/1/2009,769,462,1,462
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-200,Black,8/4/2009,8/1/2009,2295,1377,1,1377
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Black,8/22/2009,8/1/2009,540,324,1,324
Southeast,Noiseless Gear Company,Components,Mountain Frames,LL Mountain Frame,Black,8/11/2009,8/1/2009,250,150,2,300
Southeast,Noiseless Gear Company,Components,Handlebars,ML Mountain Handlebars,,8/29/2009,8/1/2009,62,37,3,111
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-400-W,Silver,8/25/2009,8/1/2009,769,462,2,923
Southeast,Noiseless Gear Company,Components,Pedals,ML Mountain Pedal,Silver/Black,8/29/2009,8/1/2009,62,37,3,112
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-400-W,Silver,8/1/2009,8/1/2009,769,462,2,923
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Silver,8/31/2009,8/1/2009,565,339,3,1017
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Black,8/16/2009,8/1/2009,540,324,3,972
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-200,Silver,8/20/2009,8/1/2009,2320,1392,7,9744
Southeast,Noiseless Gear Company,Components,Mountain Frames,ML Mountain Frame-W,Silver,8/23/2009,8/1/2009,364,218,3,655
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Black,8/1/2009,8/1/2009,540,324,3,972
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Silver,8/28/2009,8/1/2009,565,339,1,339
Southeast,Noiseless Gear Company,Components,Mountain Frames,LL Mountain Frame,Silver,8/30/2009,8/1/2009,264,158,3,475
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Black,8/1/2009,8/1/2009,540,324,2,648
Southeast,Noiseless Gear Company,Components,Mountain Frames,HL Mountain Frame,Silver,8/5/2009,8/1/2009,1365,819,1,819
Southeast,Noiseless Gear Company,Components,Saddles,HL Mountain Seat/Saddle 2,,8/26/2009,8/1/2009,53,32,2,63
Southeast,Noiseless Gear Company,Clothing,Shorts,Women's Mountain Shorts,Black,8/24/2009,8/1/2009,70,38,23,885
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-400-W,Silver,8/25/2009,8/1/2009,769,462,2,923
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Silver,8/1/2009,8/1/2009,565,339,1,339
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-200,Silver,8/2/2009,8/1/2009,2320,1392,2,2784
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Silver,8/31/2009,8/1/2009,565,339,1,339
Southeast,Noiseless Gear Company,Clothing,Shorts,Women's Mountain Shorts,Black,8/17/2009,8/1/2009,70,42,2,84
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Silver,8/16/2009,8/1/2009,565,339,3,1017
Southeast,Noiseless Gear Company,Components,Mountain Frames,HL Mountain Frame,Silver,8/12/2009,8/1/2009,1365,819,1,819
Southeast,Noiseless Gear Company,Components,Mountain Frames,LL Mountain Frame,Silver,8/10/2009,8/1/2009,264,158,3,475
Southeast,Noiseless Gear Company,Components,Saddles,LL Mountain Seat/Saddle 2,,8/12/2009,8/1/2009,27,16,3,49
Southeast,Noiseless Gear Company,Clothing,Shorts,Women's Mountain Shorts,Black,8/20/2009,8/1/2009,70,38,17,654
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-200,Black,8/19/2009,8/1/2009,2295,1377,4,5508
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Black,8/26/2009,8/1/2009,540,324,1,324
Southwest,Basic Sports Equipment,Accessories,Bike Racks,Hitch Rack - 4-Bike,,8/12/2009,8/1/2009,120,72,4,288
Southwest,Basic Sports Equipment,Clothing,Shorts,Women's Mountain Shorts,Black,8/17/2009,8/1/2009,70,42,6,252
Southwest,Basic Sports Equipment,Accessories,Hydration Packs,Hydration Pack,Silver,8/4/2009,8/1/2009,55,33,3,99
Southwest,Basic Sports Equipment,Accessories,Cleaners,Bike Wash,,8/1/2009,8/1/2009,8,5,2,10
Southwest,Basic Sports Equipment,Components,Handlebars,ML Mountain Handlebars,,8/28/2009,8/1/2009,62,37,1,37
Southwest,Basic Sports Equipment,Accessories,Bottles and Cages,Water Bottle,,8/13/2009,8/1/2009,5,3,4,12
Southwest,Basic Sports Equipment,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,8/30/2009,8/1/2009,54,32,4,130
Southwest,Basic Sports Equipment,Accessories,Helmets,Sport-100,Blue,8/25/2009,8/1/2009,35,21,4,84
Southwest,Basic Sports Equipment,Components,Pedals,HL Mountain Pedal,Silver/Black,8/22/2009,8/1/2009,81,49,1,49
Southwest,Basic Sports Equipment,Clothing,Caps,Cycling Cap,Multi,8/23/2009,8/1/2009,9,5,3,16
Southwest,Basic Sports Equipment,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,8/1/2009,8/1/2009,54,32,7,227
Southwest,Basic Sports Equipment,Accessories,Helmets,Sport-100,Black,8/24/2009,8/1/2009,35,21,4,84
Southwest,Basic Sports Equipment,Components,Saddles,HL Mountain Seat/Saddle 2,,8/27/2009,8/1/2009,53,32,1,32
Southwest,Basic Sports Equipment,Clothing,Vests,Classic Vest,Blue,8/30/2009,8/1/2009,64,38,3,114
Southwest,Basic Sports Equipment,Clothing,Shorts,Women's Mountain Shorts,Black,8/24/2009,8/1/2009,70,42,4,168
Southwest,Basic Sports Equipment,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,8/10/2009,8/1/2009,50,30,1,30
Southwest,Valley Bicycle Distributors,Components,Road Frames,HL Road Frame,Black,8/21/2009,8/1/2009,1432,859,1,859
Southwest,Valley Bicycle Distributors,Components,Road Frames,LL Road Frame,Black,8/26/2009,8/1/2009,337,202,1,202
Southwest,Valley Bicycle Distributors,Components,Road Frames,ML Road Frame-W,Yellow,8/17/2009,8/1/2009,595,357,1,357
Southwest,Valley Bicycle Distributors,Components,Handlebars,LL Road Handlebars,,8/13/2009,8/1/2009,45,27,5,134
Southwest,Valley Bicycle Distributors,Components,Saddles,HL Road Seat/Saddle 2,,8/29/2009,8/1/2009,53,32,1,32
Southwest,Valley Bicycle Distributors,Components,Pedals,ML Road Pedal,Silver/Black,8/30/2009,8/1/2009,62,37,1,37
Southwest,Valley Bicycle Distributors,Components,Road Frames,HL Road Frame,Red,8/30/2009,8/1/2009,1432,859,1,859
Southwest,Valley Bicycle Distributors,Bikes,Road Bikes,Road-250,Black,8/29/2009,8/1/2009,2443,1466,1,1466
Southwest,Valley Bicycle Distributors,Bikes,Road Bikes,Road-350-W,Yellow,8/17/2009,8/1/2009,1701,1021,2,2041
Southeast,Tough and Reliable Parts,Components,Road Frames,LL Road Frame,Black,8/18/2009,8/1/2009,337,202,1,202
Northeast,Small Bike Accessories Shop,Components,Derailleurs,Front Derailleur,Silver,8/8/2009,8/1/2009,91,55,1,55
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-3000,Blue,8/22/2009,8/1/2009,742,334,2,668
Northeast,Small Bike Accessories Shop,Components,Chains,Chain,Silver,8/30/2009,8/1/2009,20,12,5,61
Northeast,Small Bike Accessories Shop,Accessories,Cleaners,Bike Wash,,8/12/2009,8/1/2009,8,5,5,24
Northeast,Small Bike Accessories Shop,Accessories,Helmets,Sport-100,Black,8/14/2009,8/1/2009,35,21,2,42
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-3000,Yellow,8/22/2009,8/1/2009,742,334,2,668
Northeast,Small Bike Accessories Shop,Components,Brakes,Front Brakes,Silver,8/26/2009,8/1/2009,107,64,2,128
Northeast,Small Bike Accessories Shop,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,8/22/2009,8/1/2009,54,32,5,162
Northeast,Small Bike Accessories Shop,Accessories,Helmets,Sport-100,Blue,8/7/2009,8/1/2009,35,21,5,105
Northeast,Small Bike Accessories Shop,Components,Touring Frames,HL Touring Frame,Blue,8/2/2009,8/1/2009,1004,602,1,602
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-3000,Yellow,8/29/2009,8/1/2009,742,334,1,334
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-1000,Yellow,8/5/2009,8/1/2009,2384,954,2,1907
Northeast,Small Bike Accessories Shop,Clothing,Gloves,Half-Finger Gloves,Black,8/9/2009,8/1/2009,24,15,3,44
Northeast,Small Bike Accessories Shop,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,8/7/2009,8/1/2009,54,32,6,194
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-3000,Blue,8/7/2009,8/1/2009,742,334,1,334
Northeast,Small Bike Accessories Shop,Clothing,Vests,Classic Vest,Blue,8/29/2009,8/1/2009,64,38,5,191
Northeast,Small Bike Accessories Shop,Accessories,Hydration Packs,Hydration Pack,Silver,8/20/2009,8/1/2009,55,33,5,165
Northeast,Small Bike Accessories Shop,Components,Saddles,HL Touring Seat/Saddle,,8/25/2009,8/1/2009,53,32,3,95
Northeast,Small Bike Accessories Shop,Clothing,Caps,Cycling Cap,Multi,8/16/2009,8/1/2009,9,5,4,22
Northeast,Small Bike Accessories Shop,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,8/28/2009,8/1/2009,50,30,3,90
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-1000,Yellow,8/22/2009,8/1/2009,2384,954,2,1907
Northeast,Small Bike Accessories Shop,Accessories,Bike Racks,Hitch Rack - 4-Bike,,8/24/2009,8/1/2009,120,72,3,216
Northeast,Small Bike Accessories Shop,Components,Cranksets,HL Crankset,Black,8/9/2009,8/1/2009,405,243,3,729
Northeast,Small Bike Accessories Shop,Components,Bottom Brackets,HL Bottom Bracket,,8/18/2009,8/1/2009,121,73,1,73
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-2000,Blue,8/1/2009,8/1/2009,1215,729,1,729
Northeast,Small Bike Accessories Shop,Clothing,Vests,Classic Vest,Blue,8/17/2009,8/1/2009,64,38,4,152
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-2000,Blue,8/8/2009,8/1/2009,1215,729,3,2187
Northeast,Small Bike Accessories Shop,Accessories,Helmets,Sport-100,Red,8/1/2009,8/1/2009,35,21,2,42
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-3000,Yellow,8/25/2009,8/1/2009,742,334,1,334
Northeast,Small Bike Accessories Shop,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,8/26/2009,8/1/2009,50,30,4,120
Northeast,Mobile Outlet,Accessories,Tires and Tubes,Patch kit,,8/11/2009,8/1/2009,2,1,1,1
Northeast,Small Bike Accessories Shop,Accessories,Bottles and Cages,Water Bottle,,8/21/2009,8/1/2009,5,3,9,27
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-1000,Blue,8/27/2009,8/1/2009,2384,1430,3,4291
Northeast,Small Bike Accessories Shop,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,8/16/2009,8/1/2009,54,32,3,97
Southwest,Big-Time Bike Store,Components,Road Frames,HL Road Frame,Black,8/6/2009,8/1/2009,1432,859,3,2577
Southwest,Big-Time Bike Store,Components,Road Frames,LL Road Frame,Black,8/6/2009,8/1/2009,337,202,2,405
Southwest,Big-Time Bike Store,Components,Road Frames,HL Road Frame,Red,8/22/2009,8/1/2009,1432,859,3,2577
Southwest,Big-Time Bike Store,Bikes,Road Bikes,Road-350-W,Yellow,8/23/2009,8/1/2009,1701,1021,1,1021
Southwest,Big-Time Bike Store,Bikes,Road Bikes,Road-550-W,Yellow,8/18/2009,8/1/2009,1120,672,1,672
Southwest,Big-Time Bike Store,Components,Road Frames,ML Road Frame-W,Yellow,8/7/2009,8/1/2009,595,357,1,357
Southwest,Big-Time Bike Store,Bikes,Road Bikes,Road-250,Black,8/1/2009,8/1/2009,2443,1466,2,2932
Southwest,Big-Time Bike Store,Components,Road Frames,LL Road Frame,Black,8/31/2009,8/1/2009,337,202,1,202
Southwest,Big-Time Bike Store,Components,Saddles,HL Road Seat/Saddle 2,,8/16/2009,8/1/2009,53,32,2,63
Southeast,Sunny Place Bikes,Components,Pedals,LL Road Pedal,Silver/Black,8/3/2009,8/1/2009,40,24,2,49
Southeast,Sunny Place Bikes,Accessories,Helmets,Sport-100,Blue,8/23/2009,8/1/2009,35,21,4,84
Southeast,Sunny Place Bikes,Accessories,Helmets,Sport-100,Black,8/1/2009,8/1/2009,35,21,5,105
Southeast,Sunny Place Bikes,Components,Pedals,HL Road Pedal,Silver/Black,8/21/2009,8/1/2009,81,49,3,146
Southeast,Sunny Place Bikes,Components,Road Frames,ML Road Frame-W,Yellow,8/22/2009,8/1/2009,595,357,7,2498
Southeast,Sunny Place Bikes,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,8/13/2009,8/1/2009,54,32,5,162
Southeast,Sunny Place Bikes,Accessories,Bottles and Cages,Water Bottle,,8/23/2009,8/1/2009,5,3,5,15
Southeast,Sunny Place Bikes,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,8/14/2009,8/1/2009,54,32,2,65
Southeast,Sunny Place Bikes,Clothing,Vests,Classic Vest,Blue,8/20/2009,8/1/2009,64,38,3,114
Southeast,Sunny Place Bikes,Accessories,Bike Racks,Hitch Rack - 4-Bike,,8/11/2009,8/1/2009,120,72,4,288
Southeast,Sunny Place Bikes,Components,Pedals,ML Road Pedal,Silver/Black,8/23/2009,8/1/2009,62,37,3,112
Southeast,Sunny Place Bikes,Clothing,Vests,Classic Vest,Blue,8/24/2009,8/1/2009,64,38,4,152
Southeast,Sunny Place Bikes,Clothing,Gloves,Half-Finger Gloves,Black,8/11/2009,8/1/2009,24,15,5,73
Southeast,Sunny Place Bikes,Accessories,Helmets,Sport-100,Red,8/26/2009,8/1/2009,35,21,2,42
Southeast,Sunny Place Bikes,Bikes,Road Bikes,Road-750,Black,8/21/2009,8/1/2009,540,324,3,972
Southeast,Sunny Place Bikes,Bikes,Road Bikes,Road-350-W,Yellow,8/19/2009,8/1/2009,1701,1021,1,1021
Southeast,Sunny Place Bikes,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,8/26/2009,8/1/2009,50,30,8,240
Southeast,Sunny Place Bikes,Clothing,Socks,Racing Socks,White,8/9/2009,8/1/2009,9,5,12,63
Southeast,Sunny Place Bikes,Accessories,Hydration Packs,Hydration Pack,Silver,8/11/2009,8/1/2009,55,33,3,99
Southeast,Sunny Place Bikes,Bikes,Road Bikes,Road-350-W,Yellow,8/13/2009,8/1/2009,1701,1021,3,3062
Southeast,Sunny Place Bikes,Clothing,Caps,Cycling Cap,Multi,8/4/2009,8/1/2009,9,5,2,11
Southeast,Sunny Place Bikes,Clothing,Socks,Racing Socks,White,8/11/2009,8/1/2009,9,5,2,11
Southeast,Sunny Place Bikes,Components,Road Frames,LL Road Frame,Black,8/2/2009,8/1/2009,337,202,6,1214
Northeast,Guaranteed Sales and Service,Bikes,Road Bikes,Road-750,Black,8/8/2009,8/1/2009,540,324,6,1944
Northeast,Guaranteed Sales and Service,Clothing,Socks,Racing Socks,White,8/26/2009,8/1/2009,9,5,10,54
Northeast,Guaranteed Sales and Service,Bikes,Road Bikes,Road-350-W,Yellow,8/27/2009,8/1/2009,1701,1021,4,4082
Northeast,Guaranteed Sales and Service,Components,Road Frames,LL Road Frame,Black,8/28/2009,8/1/2009,337,202,4,809
Northeast,Guaranteed Sales and Service,Clothing,Socks,Racing Socks,White,8/29/2009,8/1/2009,9,5,13,68
Northeast,Guaranteed Sales and Service,Components,Pedals,LL Road Pedal,Silver/Black,8/1/2009,8/1/2009,40,24,4,97
Northeast,Guaranteed Sales and Service,Components,Pedals,HL Road Pedal,Silver/Black,8/5/2009,8/1/2009,81,49,7,340
Northeast,Guaranteed Sales and Service,Components,Pedals,ML Road Pedal,Silver/Black,8/4/2009,8/1/2009,62,37,6,224
Northeast,Guaranteed Sales and Service,Bikes,Road Bikes,Road-350-W,Yellow,8/16/2009,8/1/2009,1701,1021,8,8165
Northeast,Guaranteed Sales and Service,Bikes,Road Bikes,Road-750,Black,8/20/2009,8/1/2009,540,324,2,648
Northeast,Guaranteed Sales and Service,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,8/21/2009,8/1/2009,50,30,2,60
Northeast,Guaranteed Sales and Service,Components,Road Frames,ML Road Frame-W,Yellow,8/19/2009,8/1/2009,595,357,2,714
Northeast,Guaranteed Sales and Service,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,8/22/2009,8/1/2009,54,32,1,32
Northwest,Nonskid Tire Company,Components,Mountain Frames,LL Mountain Frame,Silver,8/24/2009,8/1/2009,264,158,1,158
Northwest,Nonskid Tire Company,Components,Saddles,HL Mountain Seat/Saddle 2,,8/4/2009,8/1/2009,53,32,1,32
Northwest,Nonskid Tire Company,Bikes,Mountain Bikes,Mountain-500,Black,8/5/2009,8/1/2009,540,324,1,324
Northeast,Retail Sales and Service,Components,Road Frames,HL Road Frame,Red,8/25/2009,8/1/2009,1432,859,2,1718
Northeast,Retail Sales and Service,Components,Road Frames,LL Road Frame,Black,8/24/2009,8/1/2009,337,202,2,405
Northeast,Retail Sales and Service,Bikes,Road Bikes,Road-250,Red,8/21/2009,8/1/2009,2443,1466,1,1466
Northeast,Retail Sales and Service,Components,Road Frames,HL Road Frame,Black,8/27/2009,8/1/2009,1432,859,4,3436
Northeast,Retail Sales and Service,Components,Handlebars,LL Road Handlebars,,8/20/2009,8/1/2009,45,27,1,27
Northeast,Retail Sales and Service,Components,Road Frames,ML Road Frame-W,Yellow,8/3/2009,8/1/2009,595,357,1,357
Southwest,Systematic Sales,Bikes,Touring Bikes,Touring-1000,Yellow,8/24/2009,8/1/2009,2384,954,1,954
Southwest,Systematic Sales,Bikes,Touring Bikes,Touring-1000,Blue,8/18/2009,8/1/2009,2384,1430,5,7152
Southwest,Systematic Sales,Components,Touring Frames,HL Touring Frame,Blue,8/24/2009,8/1/2009,1004,602,1,602
Southwest,Systematic Sales,Bikes,Touring Bikes,Touring-3000,Yellow,8/27/2009,8/1/2009,742,334,2,668
Southwest,Systematic Sales,Components,Saddles,LL Touring Seat/Saddle,,8/30/2009,8/1/2009,27,16,2,33
Southwest,Systematic Sales,Components,Touring Frames,LL Touring Frame,Blue,8/18/2009,8/1/2009,333,200,1,200
Southwest,Systematic Sales,Bikes,Touring Bikes,Touring-3000,Yellow,8/13/2009,8/1/2009,742,334,2,668
Northwest,Coho Sports,Bikes,Mountain Bikes,Mountain-400-W,Silver,8/11/2009,8/1/2009,769,462,1,462
Northwest,Outstanding Cycles,Accessories,Helmets,Sport-100,Red,8/26/2009,8/1/2009,35,21,4,84
Northwest,Outstanding Cycles,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,8/19/2009,8/1/2009,54,31,14,438
Northwest,Outstanding Cycles,Bikes,Touring Bikes,Touring-1000,Blue,8/11/2009,8/1/2009,2384,1430,4,5722
Northwest,Outstanding Cycles,Bikes,Touring Bikes,Touring-2000,Blue,8/21/2009,8/1/2009,1215,729,3,2187
Northwest,Outstanding Cycles,Bikes,Touring Bikes,Touring-3000,Yellow,8/9/2009,8/1/2009,742,334,3,1002
Northwest,Outstanding Cycles,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,8/15/2009,8/1/2009,50,29,12,348
Northwest,Outstanding Cycles,Bikes,Touring Bikes,Touring-3000,Yellow,8/22/2009,8/1/2009,742,334,4,1336
Northwest,Outstanding Cycles,Clothing,Vests,Classic Vest,Blue,8/4/2009,8/1/2009,64,37,12,442
Northwest,Outstanding Cycles,Accessories,Tires and Tubes,Patch kit,,8/16/2009,8/1/2009,2,1,6,8
Northwest,Outstanding Cycles,Components,Touring Frames,HL Touring Frame,Yellow,8/9/2009,8/1/2009,1004,602,4,2409
Northwest,Outstanding Cycles,Bikes,Touring Bikes,Touring-2000,Blue,8/14/2009,8/1/2009,1215,729,5,3645
Northwest,Outstanding Cycles,Bikes,Touring Bikes,Touring-2000,Blue,8/26/2009,8/1/2009,1215,729,8,5831
Northwest,Outstanding Cycles,Components,Handlebars,LL Touring Handlebars,,8/10/2009,8/1/2009,46,28,2,55
Northwest,Outstanding Cycles,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,8/30/2009,8/1/2009,54,32,9,292
Northwest,Outstanding Cycles,Clothing,Caps,Cycling Cap,Multi,8/12/2009,8/1/2009,9,5,9,49
Northwest,Outstanding Cycles,Accessories,Bottles and Cages,Water Bottle,,8/24/2009,8/1/2009,5,3,8,24
Northwest,Outstanding Cycles,Components,Touring Frames,HL Touring Frame,Blue,8/20/2009,8/1/2009,1004,602,3,1807
Northwest,Outstanding Cycles,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,8/6/2009,8/1/2009,54,32,5,162
Northwest,Outstanding Cycles,Components,Touring Frames,HL Touring Frame,Yellow,8/5/2009,8/1/2009,1004,582,13,7569
Northwest,Outstanding Cycles,Clothing,Gloves,Half-Finger Gloves,Black,8/7/2009,8/1/2009,24,15,5,73
Northwest,Outstanding Cycles,Accessories,Cleaners,Bike Wash,,8/31/2009,8/1/2009,8,5,6,29
Northwest,Outstanding Cycles,Clothing,Gloves,Half-Finger Gloves,Black,8/8/2009,8/1/2009,24,14,12,170
Northwest,Outstanding Cycles,Components,Touring Frames,LL Touring Frame,Blue,8/28/2009,8/1/2009,333,200,2,400
Northwest,Outstanding Cycles,Bikes,Touring Bikes,Touring-3000,Yellow,8/4/2009,8/1/2009,742,334,2,668
Northwest,Outstanding Cycles,Bikes,Touring Bikes,Touring-3000,Blue,8/4/2009,8/1/2009,742,334,3,1002
Northwest,Outstanding Cycles,Components,Pedals,Touring Pedal,Silver/Black,8/9/2009,8/1/2009,81,49,2,97
Northwest,Outstanding Cycles,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,8/12/2009,8/1/2009,50,29,12,348
Northwest,Outstanding Cycles,Clothing,Gloves,Half-Finger Gloves,Black,8/21/2009,8/1/2009,24,15,8,118
Northwest,Outstanding Cycles,Components,Saddles,ML Touring Seat/Saddle,,8/21/2009,8/1/2009,39,23,1,23
Northwest,Outstanding Cycles,Components,Touring Frames,LL Touring Frame,Blue,8/27/2009,8/1/2009,333,200,2,400
